mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scale_pos_weight,param_rsm,param_random_strength,param_min_data_in_leaf,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,param_border_count,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
42.87696897983551,0.4026545286178589,0.10149765014648438,0.021544218063354492,7.497235360735461,1.0,2.0,10,0.02,7,600,6,64,"{'scale_pos_weight': 7.497235360735461, 'rsm': 1.0, 'random_strength': 2.0, 'min_data_in_leaf': 10, 'learning_rate': 0.02, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 6, 'border_count': 64}",0.707763897500111,0.7113738593056316,0.7095688784028713,0.001804980902760267,1
26.704927802085876,0.19713127613067627,0.09396004676818848,0.008646488189697266,6.81566850975951,1.0,3.0,10,0.02,7,400,6,64,"{'scale_pos_weight': 6.81566850975951, 'rsm': 1.0, 'random_strength': 3.0, 'min_data_in_leaf': 10, 'learning_rate': 0.02, 'l2_leaf_reg': 7, 'iterations': 400, 'depth': 6, 'border_count': 64}",0.7014353513749196,0.7119117270564025,0.7066735392156611,0.005238187840741426,2
37.302220821380615,1.066089153289795,0.10996747016906738,0.027761459350585938,6.134101658783559,0.7,1.0,1,0.02,5,400,8,128,"{'scale_pos_weight': 6.134101658783559, 'rsm': 0.7, 'random_strength': 1.0, 'min_data_in_leaf': 1, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 8, 'border_count': 128}",0.7070447129088157,0.7045593190675393,0.7058020159881775,0.0012426969206381644,3
31.187891840934753,0.9018622636795044,0.07826125621795654,0.0009158849716186523,6.81566850975951,1.0,3.0,1,0.05,7,600,4,128,"{'scale_pos_weight': 6.81566850975951, 'rsm': 1.0, 'random_strength': 3.0, 'min_data_in_leaf': 1, 'learning_rate': 0.05, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 4, 'border_count': 128}",0.7063886479613072,0.7039800513836847,0.7051843496724959,0.0012042982888112452,4
13.568316459655762,0.26761364936828613,0.07363247871398926,0.0031392574310302734,6.134101658783559,0.9,1.0,20,0.02,5,200,6,128,"{'scale_pos_weight': 6.134101658783559, 'rsm': 0.9, 'random_strength': 1.0, 'min_data_in_leaf': 20, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 200, 'depth': 6, 'border_count': 128}",0.6985993157938709,0.7034149103600841,0.7010071130769775,0.002407797283106583,5
10.68878722190857,0.11588501930236816,0.07717525959014893,0.000973820686340332,7.497235360735461,0.9,3.0,10,0.05,9,200,4,64,"{'scale_pos_weight': 7.497235360735461, 'rsm': 0.9, 'random_strength': 3.0, 'min_data_in_leaf': 10, 'learning_rate': 0.05, 'l2_leaf_reg': 9, 'iterations': 200, 'depth': 4, 'border_count': 64}",0.6921351897964443,0.7077263115640011,0.6999307506802227,0.0077955608837784185,6
63.285584449768066,5.00786280632019,0.08157706260681152,0.0002155303955078125,7.497235360735461,0.7,1.0,1,0.05,5,600,8,128,"{'scale_pos_weight': 7.497235360735461, 'rsm': 0.7, 'random_strength': 1.0, 'min_data_in_leaf': 1, 'learning_rate': 0.05, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 8, 'border_count': 128}",0.6961796752918246,0.6849992974132384,0.6905894863525315,0.005590188939293084,7
16.854366421699524,0.7447794675827026,0.0720667839050293,0.0019106864929199219,6.81566850975951,0.7,1.0,10,0.1,5,200,8,64,"{'scale_pos_weight': 6.81566850975951, 'rsm': 0.7, 'random_strength': 1.0, 'min_data_in_leaf': 10, 'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 200, 'depth': 8, 'border_count': 64}",0.6932503792755391,0.6844604813695327,0.6888554303225359,0.004394948953003186,8
